kategoria,nazwa,adres,teryt_gmina
apteka,,"Kościuszki 15, 46-320 Praszka",1608044
apteka,"MAGNOLIA MARCINIAK, WIERCIOCH SPÓŁKA JAWNA","Listopadowa 14, 46-320 Praszka",1608043
apteka,"I-PHARM, GRZEGORZ JAŚKOWIEC SPÓŁKA JAWNA","Daszyńskiego 1b, 46-060 Prószków",
apteka,SIMPLEX Nosal-Mikułko Żurachowska Spółka Jawna,"Kościuszki 15, 48-200 Prudnik",
apteka,Katarzyna Burchacińska,"Nyska 1, 48-200 Prudnik",1610044
apteka,Apteka Spółka z ograniczoną odpowiedzialnością,"Powstańców Śląskich 4, 48-200 Prudnik",
apteka,,"Rynek 14, 48-200 Prudnik",1610044
apteka,P.P.U.H. FARMA S.C. PAWEŁ GÓRKA JOANNA GÓRKA,"Staszica 4, 48-200 Prudnik",
apteka,"APTEKA S.C. MGR FARM. BEATA BORECKA, WIESŁAW BORECKI","Częstochowska 30, 46-325 Rudniki",
apteka,,"Działkowa 12, 48-320 Skoroszyce",1607092
apteka,URBANOWICZ SPÓŁKA JAWNA,"Marka Prawego 7, 47-100 Strzelce Opolskie",
apteka,OPIEKA FARMACEUTYCZNA KARWOWSKI BAJ SPÓŁKA JAWNA,"Opolska 6, 47-100 Strzelce Opolskie",
apteka,OZ 5 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Piastów Śląskich 15, 47-100 Strzelce Opolskie",
apteka,"APTEKI ŚLĄSKIE 2 KOBIELA-DUDEK, KOBIELA SPÓŁKA JAWNA","Stefana Żeromskiego 9, 47-100 Strzelce Opolskie",1611054
apteka,,"Sienkiewicza 33, 47-364 Strzeleczki",
apteka,"Apteka ""POD WITRAŻEM"" mgr farm. Urszula Kőrössy","Plac 1 Maja 9, 47-143 Ujazd",1611063
apteka,,"Mickiewicza 7, 47-344 Walce",1605042
apteka,,"Byczyńska 2, 46-250 Wołczyn",1604044
apteka,,"Dworcowa 9, 46-250 Wołczyn",
apteka,ALOMEL Pharm Paulina Juszczyszyn,"Plac Partyzantów 4, 46-250 Wołczyn",1604043
apteka,SUPER-PHARM POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Dębowa 1, 46-022 Zawada",1609132
apteka,"PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO ""CEFARM-WARSZAWA"" SPÓŁKA AKCYJNA","Dworcowa 6, 47-120 Zawadzkie",
apteka,MAGISTROWIE FARMACJI WIDELSKA OGRODNIK SPÓŁKA JAWNA,"Opolska 34, 47-120 Zawadzkie",1611073
apteka,,"Opolska 70, 47-120 Zawadzkie",1611073
apteka,,"Góry Świętej Anny 1, 47-330 Zdzieszowice",1605054
apteka,"""LEK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Nowa A1, 47-330 Zdzieszowice",1605054
apteka,FARMEDYK BASTA I WSPÓLNICY SPÓŁKA JAWNA,"Filarskiego 6, 47-330 Zdzieszowice",
apteka,"APTEKA ""ŚWIĘTOJAŃSKA"" B. & J. KOTELUK S.C.","Filarskiego 15, 47-330 Zdzieszowice",
apteka,Dorota Berbelicka Działalność Farmaceutyczna,"Oleska 23A, 46-048 Zębowice",1608072
apteka,HRS INVESTMENTS sp. z o. o. sp. k.,"Kościuszki Tadeusza 7, 23-200 Kraśnik",
apteka,DR. OPTIMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Aleja Niepodległości 16, 23-204 Kraśnik",0607011
apteka,"Optimum Anna Złotnicka-Plucińska, Wojciech Pluciński spółka jawna","Wojska Polskiego 80, 86-100 Świecie",
apteka,Wracam do zdrowia 7 Spółka z ograniczoną odpowiedzialnością,"Szubińska 8, 86-005 Białe Błota",0403012
apteka,MK PHARM Spółka z ograniczoną odpowiedzialnością,"Wolności 33, 89-500 Tuchola",0416064
apteka,Firma Handlowa Wojciech Kwiecień,"Wojska Polskiego 126, 86-100 Świecie",0414093
apteka,A. Jaskólska J. Jaskólska spółka jawna,"Waryńskiego 6, 87-860 Chodecz",
apteka,"Apteka ""Słoneczna"" spółka z ograniczoną odpowiedzialnością","Pomianowskiego 3, 86-010 Koronowo",
apteka,ZUZANNA WRÓBLEWSKA,"Wiślana 18a, 86-260 Unisław",
apteka,"Zakład Usługowo-Handlowy Budoprym, J. Trojanowski i M. Woźnicka, Spółka Jawna","Starowiejska 9A, 87-603 Wielgie",
apteka,DLA ZDROWIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Nałkowskich 230, 20-470 Lublin",
apteka,"""LEKCITO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Grunwaldzka 7, 33-330 Grybów",1210011
apteka,APTEKA Z RÓŻĄ EMILIA JASIŃSKA SPÓŁKA JAWNA,"Klonowa 40, 16-400 Suwałki",2063011
apteka,"HUBERT TRAFISZ, IZABELA LIPKA-TRAFISZ GOLDPHARM S.C.","Kazimierza Pułaskiego 2, 05-660 Warka",
apteka,RUDFARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Grodzka 2, 22-400 Zamość",0664011
apteka,Edyta Muracka,"Szpitalna 60, 16-400 Suwałki",2063011
apteka,Monika Szmigielska-Duda Firma Handlowa,"Legionów Polskich 1, 32-065 Krzeszowice",
apteka,GROFARM SPÓŁKA JAWNA GROMADA I WSPÓLNICY,"Antoniukowska 56, 15-845 Białystok",2061011
apteka,MARCIN STOKŁOSA,"Janusza ks. Antoniego 10a, 43-410 Zebrzydowice",
apteka,Apteka PANACEUM Jadwiga Janocha,"Witosa Wincentego 3A, 18-500 Kolno",
apteka,BRL CENTER - POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Aleja Józefa Mireckiego 23, 41-200 Sosnowiec",
apteka,PROTEKTOR Michał Brakoniecki,"Konstytucji 3-go Maja 17, 19-203 Grajewo",2004011
apteka,Apteka mgr farm. Ewa Dąbek,"Mehoffera Józefa 61, 42-202 Częstochowa",
apteka,Beata Waleczek,"Pszczyńska 29, 43-227 Grzawa",
apteka,APTEKA MGR FARM. PIOTR ROMEJKO,"Dąbrowszczaków 1, 10-538 Olsztyn",2862011
apteka,LUXFARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Niepodległości 1, 21-040 Świdnik",
apteka,"APTEKA ""HERBARIUM"" MAŁGORZATA PURA","Młodości 2A, 05-825 Książenice",
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Aleja Juliusza Słowackiego 62, 30-004 Kraków",
apteka,ONYKSOWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Onyksowa 12, 20-582 Lublin",0663011
apteka,Apteka Jolanta Osińska,"Topolowa 2, 07-437 Łyse",
apteka,BLISKA APTEKA Ewa Leoniewska,"gen. Władysława Sikorskiego 8, 18-218 Sokoły",
apteka,KANCELARIA ADW TOMASZ JAGACZEWSKI,"Rynek 24c, 12-114 Rozogi",2817052
apteka,"Apteka ""Orłowska"" E. Borowska, K. Borowski Spółka Jawna","Myśliwska 102, 80-283 Gdańsk",2261011
apteka,Agata Erdman,"Jana Pawła II 6, 42-445 Szczekociny",
apteka,"Przedsiębiorstwo Handlowo-Usługowe ""LIGAND"" Dobromir Bojanowski i Przemysław Pawęta s.c.","Złota Górka 12, 87-620 Kikół",
apteka,Apteka Floriańska Spółka z ograniczoną odpowiedzialnością,"Agnieszki 13, 40-110 Katowice",2469011
apteka,SZUPINA MIŁOSZ,"ks. Prałata Stanisława Słonki 24, 34-300 Żywiec",
apteka,APTEKA PRZY SZPITALU ARENT I.P. Spółka Jawna,"Anny Dobrskiej 1, 06-500 Mława",
apteka,Pharma-Vita Daria Wielogórska-Rutka,"Dworcowa 32, 65-019 Zielona Góra",
apteka,ARDMED Ewa Kaleta,"Zielonogórska 59A, 67-100 Nowa Sól",
apteka,APTEKA EDYTA RACZKOWSKA,"Strażacka 8, 05-123 Chotomów",
apteka,"Apteka ""Pod Lwem"" Ryszard Rezner Spółka z ograniczoną odpowiedzialnością","Wojciecha Korfantego 6, 44-200 Rybnik",2473011
apteka,JM FARMACJA Sp. z o.o.,"gen. Leopolda Okulickiego 47, 26-600 Radom",
apteka,JTPW Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Józefa Ryszki 57, 41-500 Chorzów",
apteka,ANNA MIERA-WELEDA FIRMA HANDLOWA,"Rudolfa Zaręby 19A, 43-100 Tychy",
apteka,APTEKA RADOSNA - TYCHMANOWICZ Spółka Jawna,"Franciszka Klimczaka 17, 02-797 Warszawa",1465168
apteka,FARMA SYRENKA Sp. z o.o.,"Stefana Żeromskiego 33, 01-882 Warszawa",146504
apteka,APTEKA CHOJNA Spółka Jawna,"Warszawska 15, 05-100 Nowy Dwór Mazowiecki",1414011
apteka,PHARMVITA PAŁKA STRZELEC SPÓŁKA PARTNERSKA APTEKARZY,"Fabryczna 13d, 40-615 Katowice",2469011
apteka,BRL CENTER - POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Szpitalna 7, 41-250 Czeladź",
apteka,"Czwarta Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","Patriotów 23, 44-200 Rybnik",2473011
apteka,Rzepczyk Spółka jawna,"Kobiórska 1a, 43-210 Kobiór",
apteka,ALOES Spółka z ograniczoną odpowiedzialnością,"Skłodowskiej 7, 42-300 Myszków",
apteka,ARC-INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Różana 19, 32-700 Bochnia",1201011
apteka,GLG GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"50, 32-724 Lipnica Murowana",1201042
apteka,LM FARMACJA CHOMA Sp. J.,"Jana Kilińskiego 23, 08-110 Siedlce",1464011
apteka,IPHARM Spólka z ograniczoną odpowiedzialnością,"Aleja Jana Pawła II 7, 34-300 Żywiec",
apteka,APTEKA OSOBISTA MGR FARM. ANNA KRZYSTEK-POŻOGA,"Ignacego Paderewskiego 4B, 25-017 Kielce",2661011
apteka,Bartosz Jakubczak,"Kościuszki Tadeusza 1, 42-310 Żarki",
apteka,ARTMEDIK Spółka z o.o.,"Wojska Polskiego 51, 25-375 Kielce",2661011
apteka,Farmpartner Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Stanisława Dubois 10, 44-100 Gliwice",2466011
apteka,"APTEKA ""POD OPATRZNOŚCIĄ"" MGR BARBARA I ZBIGNIEW LECH","128, 28-506 Czarnocin",
apteka,PHARMAX APTEKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"39B, 33-122 Wierzchosławice",1216112
apteka,JMK APTEKI Michał Kwiek,"Karpacka 29, 33-159 Zalasowa",1216063
apteka,RUDFARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Rynek 33, 32-840 Zakliczyn",1216143
apteka,AMBER II SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wojska Polskiego 3, 26-200 Końskie",2605033
apteka,Urtica Mańkowska Łopaciuk Spółka Jawna,"Warszawska 218D, 25-414 Kielce",
apteka,"Agnieszka Chaińska Przedsiębiorstwo Handlowo Usługowe ""ARTMEDIK""","Batalionów Chłopskich 11, 27-200 Starachowice",2611011
apteka,JMS ZDROWIE Sp. z o.o.,"Kolejowa 1a, 27-570 Iwaniska",
apteka,Apteka - Danuta Biegacz Spółka Jawna,"Batorego 11a, 28-100 Busko-Zdrój",2601014
apteka,INNOMED Spółka z o.o.,"Bohaterów Warszawy 67D, 28-100 Busko-Zdrój",2601014
apteka,Wojciech Kwiecień Firma Handlowa,"Radomska 70, 27-200 Starachowice",2611011
apteka,APTEKA SANTE SPÓŁKA JAWNA MAŁGORZATA GROMELSKA EWA KAMIŃSKA,"Żywiecka 312, 43-300 Bielsko-Biała",
apteka,ISOFARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Bielska 46A, 43-332 Pisarzowice",
apteka,"Czwarta Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","Harcerska 1a, 44-335 Jastrzębie Zdrój",
apteka,"Druga Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","Cichociemnych 14, 44-122 Gliwice",2466011
apteka,"Przedsiębiorstwo Produkcyjno-Handlowe ""APIMEX"" spółka z ograniczona odpowiedzialnoscią","Aleja Powstańców Wielkopolskich 26, 85-090 Bydgoszcz",
apteka,APTEKA NOVA KINGA RADOŃ,"Stawki 44, 27-400 Ostrowiec Świętokrzyski",
apteka,"KRMED Katarzyna Rutkowska, Renata Chruszcz Spółka Jawna","Zdziarska 40, 03-289 Warszawa",1465038
apteka,DORADZTWO FARMACEUTYCZNE IGOR KUCZYŃSKI,"Brukowa 25, 05-092 Łomianki",
apteka,Malaya Spółka z ograniczoną odpowiedzialnością,"Rynek 12, 47-400 Racibórz",2411011
apteka,FARMACJA POLSKA APTEKI GŁÓWNE Spółka z ograniczoną odpowiedzialnością,"Plac Marii i Lecha Kaczyńskich 5, 40-098 Katowice",2469011
apteka,"APTEKA ""SŁOWIAŃSKA"" s.c. Iwona Loroch, Marcin Stankiewicz","Piastowska 90e, 80-329 Gdańsk",2261011
apteka,SUPER-PHARM POLAND Sp. z o. o.,"Kazimierza Górskiego 2, 81-304 Gdynia",
apteka,MULTI-LEK KRZYWIŹNIAK WIETRZYK SPÓŁKA JAWNA,"marsz. Ferdynanda Focha 8, 80-156 Gdańsk",2261011
apteka,WRACAM DO ZDROWIA 7 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Bytowska 7, 89-600 Chojnice",2202011
apteka,ARC-INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jaśkowa Dolina 132, 80-286 Gdańsk",2261011
apteka,ARC-INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Aleja Grunwaldzka 471, 80-309 Gdańsk",2261011
apteka,SUPER-PHARM POLAND Sp. z o. o.,"Kołobrzeska 41c, 80-391 Gdańsk",2261011
apteka,LEK-PHARMA Sp. z o.o.,"Ignacego Paderewskiego 7, 05-100 Nowy Dwór Mazowiecki",
apteka,"APTEKA ""MIRACULUM"" Ewa Kuczwalska","Wileńska 12, 76-200 Słupsk",2263011
apteka,"Apteka Rodzinna II Spółka Jawna Iwona Bednarek-Kuna, Katarzyna Kusińska","Leśna 2, 83-050 Kolbudy",2204032
apteka,BRL Center - Polska Sp. z o.o.,"Franciszka Rakoczego 13, 80-288 Gdańsk",2261011
apteka,DYŻURNA MAZOWSZE FARM6 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Klonowa 4A, 80-264 Gdańsk",
apteka,EXTRA LEK Sp. z o.o.,"Warszawska 14, 81-314 Gdynia",2262011
apteka,AQUA PTASZYŃSKA MICHALAK SPÓŁKA JAWNA,"Karola Adamieckiego 13, 41-300 Dąbrowa Górnicza",
apteka,VITALIS Cabak Spółka Jawna,"Wojciecha 57, 40-474 Katowice",
apteka,Farmacja Tomasz Konior i Wspólnicy Spółka Jawna,"Podgórna 13, 43-300 Bielsko-Biała",2461011
apteka,"""NAWROT & NAWROT SMOŁA"" SPÓŁKA JAWNA","1 Maja 39, 32-340 Wolbrom",
apteka,APTEKA Alina Skowrońska,"Generała Władysława Sikorskiego 13, 23-204 Kraśnik",0607011
apteka,Apteka Kresowa Joanna Romanowska,"Józefa Piłsudskiego 2, 22-600 Tomaszów Lubelski",
apteka,ACER NOWAKOWSCY SPÓŁKA JAWNA,"Zawadzka 38, 18-400 Łomża",
apteka,VERA Spółka z ograniczona odpowiedzialnością,"Wyszkowska 48, 07-205 Rząśnik",1435032
apteka,AMBER PHARM spółka z ograniczoną odpowiedzialnością,"Partyzantów 63, 10-402 Olsztyn",2862011
apteka,Przedsiębiorstwo Handlowo-Usługowe Bartłomiej Saczuk,"Tadeusza Kościuszki 25A, 11-500 Giżycko",2806011
apteka,GNOM FARMLAB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Partyzantów 9, 43-600 Jaworzno",2468011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Juliana Dunajewskiego 2, 31-133 Kraków",
apteka,AGATA MARTUSZEWSKA - FARMAGA,"Jurajska 23A, 32-080 Ujazd",
apteka,"TRZECIA APTEKA ""ZDROWIT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA","Narutowicza 8, 32-540 Trzebinia",1203054
apteka,Apteka NOVA Kinda Radoń,"Krucza 2, 27-400 Ostrowiec Świętokrzyski",
apteka,"""Asklepios"" Forte Spółka z ograniczoną odpowiedzialnością Spółka Jawna","Dworcowa 25, 89-511 Cekcyn",0416012
apteka,MMS PROGRESS Spółka z ograniczoną odpowiedzialnością,"Osiedle Na Skarpie 20, 31-910 Kraków",
apteka,"""OCM"" KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","Grunwaldzka 9, 33-330 Grybów",1210011
apteka,"APTEKA PRYWATNA S.C. BOŻENA KOWALSKA, KRZYSZTOF KAMIŃSKI, ALEKSANDER CHAWRONA","Komandosów 1, 30-334 Kraków",
apteka,POLMEDICAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wrocławska 48, 30-011 Kraków",1261011
apteka,ALBA BIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"11 Listopada 8, 38-300 Gorlice",1205011
apteka,EXTRA LEK Sp. z o.o.,"Morska 127, 81-222 Gdynia",2262011
apteka,"Apteka ""Rodzinna"" Spółka Cywilna","Koziorożca 2, 80-299 Gdańsk",
apteka,GEMINI HUTTER Sp. z o.o.,"Trzy Lipy 3, 80-172 Gdańsk",
apteka,"APTEKA ""AQUA VITAE"" P. SAJEWSKI I WSPÓLNICY SPÓŁKA JAWNA","Stołeczna 7, 15-879 Białystok",
apteka,"APTEKA ""POD BIAŁYM ORŁEM"" TOMASZ STWORZEWICZ, JERZY STWORZEWICZ, MATEUSZ STWORZEWICZ, ŁUKASZ STWORZEWICZ SPÓŁKA JAWNA","Krakowska 91, 34-120 Andrychów",1218014
apteka,APOPHARMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Leśna 6a, 89-600 Chojnice",2202011
apteka,INPHARM Sp. z o. o.,"Antoniego Abrahama 1-3, 81-352 Gdynia",2262011
apteka,APTEKA TATRZAŃSKA E. E. J. WŁADYSIUK-NOWAK SPÓŁKA JAWNA,"Pardałówka 30, 34-500 Zakopane",
apteka,NIEBIESKA KRZYSZTOF WOJTYCH SPÓŁKA JAWNA,"Żwirki i Wigury 15A, 32-400 Myślenice",
apteka,APTEKA RODZINNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jana Pawła II 184B, 34-425 Biały Dunajec",1217022
apteka,MMS PROGRESS Spółka z ograniczoną odpowiedzialnością,"Osiedle 2 Pułku Lotniczego 1, 31-867 Kraków",
apteka,APTEKA NISKIE CENY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Czerwonych Klonów 4, 33-100 Tarnów",1263011
apteka,APTEKA DLA ZDROWIA R. BŁOCH SPÓŁKA JAWNA,"Generała Czyżewskiego 6, 97-400 Bełchatów",1001011
apteka,APTEKA MEDICUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Plac Obrońców Westerplatte 4, 34-100 Wadowice",1218093
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-WARSZAWA Spółka Akcyjna,"Łukowska 16, 04-133 Warszawa",
apteka,Manufaktura Warszawska Spółka z ograniczoną odpowiedzialnością Spółka Komandytowo-Akcyjna,"Drewnicka 3, 05-091 Ząbki",
apteka,APTEKA ZŁOTEJ JESIENI DOROTA TUCHOLSKA-OLKO,"Złotej Jesieni 2A, 05-540 Zalesie Górne",
apteka,FARMACJA POLSKA APTEKI GŁÓWNE Sp. z o.o.,"Jagiellońska 11B, 05-120 Legionowo",1408011
apteka,DR ZDROWIE Spółka Akcyjna,"Warszawska 94, 05-520 Bielawa",1418025
apteka,MGR FARM. ALEKSANDRA KRUK APTEKA MALINOWA,"Przewodowa 32, 04-874 Warszawa",
apteka,PERFOBUD Spółka z ograniczoną odpowiedzialnością- Spółka Komandytowa,"Magiczna 4, 03-289 Warszawa",1465038
apteka,POLMEDICAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Kościuszkowskie 5, 31-858 Kraków",
apteka,FARM-JED Sp. z o.o.,"Nowolipki 25, 01-010 Warszawa",
apteka,ZAJDEL Spólka Jawna,"Andrzeja 26, 05-800 Pruszków",1421021
apteka,"ANTIDOTUM mgr farm. Agnieszka Łuszcz, mgr farm. Monika Poźniak Sp. J.","ks. Ignacego Skorupki 71, 05-091 Ząbki",1434031
apteka,APTEKA PLIS I DZIUK SPÓŁKA JAWNA,"Ludwika Kondratowicza 27B, 03-285 Warszawa",1465011
apteka,ARTFARMA spółka z ograniczoną odpowiedzialnością,"Kardynała Wyszyńskiego 26, 11-200 Bartoszyce",2801011
apteka,OLMED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Kościuszki 1, 96-200 Rawa Mazowiecka",1013011
apteka,ZAJDEL Spółka Jawna,"Bolesława Prusa 35A, 05-800 Pruszków",1421021
apteka,KATARZYNA ADAMCZYK,"Karpacka 14, 40-216 Katowice",
apteka,Zaborniak Zaborniak spółka jawna,"Floriana Piotrowskiego 16, 10-692 Olsztyn",2862011
apteka,MELISSA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Łagiewnicka 29/31, 91-839 Łódź",1061029
apteka,"""SERDECZNA"" APTEKA ANNA LISOWSKA","Marcina Kasprzaka 29, 91-078 Łódź",106102
apteka,,"Łódzka 21, 97-300 Piotrków Trybunalski",1062011
apteka,ESKULAP Chaciński Andrzej spółka jawna,"Ratuszowy 12, 11-220 Górowo Iławeckie",2801021
apteka,MARTYNA CHORĄŻEWSKA FIRMA HANDLOWA,"Ketlinga 21, 92-431 Łódź",
apteka,"""OCM” KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","Młyńska 26, 32-420 Gdów",1219022
apteka,PISKORZ MARTA,"Aleja Juliusza Słowackiego 43, 32-600 Oświęcim",
apteka,"APTEKA PRYWATNA S.C. KATARZYNA GÓRKA, MAGDALENA POŁAPSKA","Matejki Jana 1A, 32-086 BOLEŃ",
apteka,GRZEGORZ KWIECIEŃ FIRMA HANDLOWA,"Szpitalna 3, 32-200 Miechów",1208053
apteka,"Apteka ""Małgorzata"" dr n. farm. Małgorzata Porębska-Budny, mgr farm. Małgorzata Gawor Spółka Jawna","Cieszyńska 418, 43-300 Bielsko-Biała",2461011
apteka,WRACAM DO ZDROWIA 7 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jana Pawła II 1, 89-650 Czersk",
apteka,"Katarzyna Strzelecka, Marek Kuciński s.c.","Aleja Katowicka 62, 05-830 Nadarzyn",
apteka,,"Wolności 4, 26-330 Żarnów",1007082
apteka,OLFARM B.F.OLEJNICZAK Sp. J.,"Rzemieślnicza 33, 97-300 Piotrków Trybunalski",
apteka,KRC7 spółka z ograniczoną odpowiedzialnością,"1 Maja 7A, 11-300 Biskupiec",2814024
apteka,DR. OPTIMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"gen. Władysława Andersa 51, 85-791 Bydgoszcz",0461011
apteka,"APTEKA ""VICTORIA"" S.C. ZOFIA GARBACZ, DANUTA BIEDA","Zygmunta Augusta 14, 34-600 Limanowa",1207011
apteka,Boszkowska Alicja Apteka Prywatna,"168, 32-222 Racławice",
apteka,"Apteka Centrum Teresa Osman, Dagmara Osman, Zdzisław Osman Spółka Jawna","279 A, 26-021 Suków",2604055
apteka,GRUPA MND spółka z ograniczoną odpowiedzialnością,"Leśna 13d, 13-200 Działdowo",2803011
apteka,"APTEKA PRYWATNA ""AVENA"" MARZENA MALINOWSKA","Patriotów 4, 09-409 Płock",
apteka,SUPER-PHARM POLAND Sp. z o.o.,"Marszałkowska 28A, 00-576 Warszawa",
apteka,FARMIA MED. MIANOWSCY Sp. J.,"Powstańców 33, 05-091 Ząbki",
apteka,ARC-INVEST spółka z ograniczoną odpowiedzialnością,"Królewiecka 146, 82-300 Elbląg",2861011
apteka,PHARMA CENTRUM Sp. z o.o.,"Świętego Ducha 29A, 05-334 Latowicz",
apteka,ARC-INVEST Sp. z o.o.,"50, 96-314 Gole",
apteka,APTEKA MGR FARM. JOLANTA JAGODZIŃSKA,"Graniczna 10, 05-410 Józefów",
apteka,APTEKA BIAŁOGON MARCIN STRZYŻ,"Szkolna 30, 26-015 Pierzchnica",
apteka,"APTEKA S.C. URSZULA WALASIŃSKA, MARTYNA ŻELAZOWSKA-TRZCIŃSKA","Szaserów 98, 04-335 Warszawa",1465011
apteka,"Sprzedaż, Doradztwo i Usługi Specjalistyczne Marcin Szortyka","Kasztanowa 2, 88-300 Mogilno",0409034
apteka,"S.W. PHARM Stella Krośnicka, Waldemar Krośnicki spółka jawna","Kopernika 3, 14-260 Lubawa",2807021
apteka,SOKRATES BIELSK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Adama Mickiewicza 31, 17-100 Bielsk Podlaski",
apteka,APTEKA NA SURASKIEJ MAREK MORUSIEWICZ SPÓŁKA KOMANDYTOWA,"Suraska 4, 15-422 Białystok",
apteka,mgr farm. Joanna Jakubowska-Dymek,"Bielska 38, 43-384 Jaworze",
apteka,POGODNA APTEKA ŻEBROWSKA Sp. J.,"Kobielska 23, 04-359 Warszawa",
apteka,EKOBUT Sp. z o.o,"Braci Wagów 2, 02-791 Warszawa",
apteka,RENO-WATIO Sp. z o.o. Sp. k.,"gen. Władysława Andersa 1A, 08-300 Sokołów Podlaski",
apteka,ZAJDEL Spółka Jawna,"Helenowska 20B, 05-804 Pruszków",1421021
apteka,"ZBIGNIEW ZAŁĘSKI PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""TIMTUR""","Mszczonowska 58A, 05-830 Nadarzyn",
apteka,Maria-Pharm Spółka z ograniczoną odpowiedzialnością,"Golasowicka 4, 43-252 Pielgrzymowice",2410042
apteka,Maria-Pharm Spółka z ograniczoną odpowiedzialnością,"Hallera Generała 13, 43-200 Pszczyna",
apteka,APTEKA RODZINNA MGR FARM. KAMIL OLSZANECKI I WSPÓLNICY SPÓŁKA JAWNA,"626, 34-146 Stryszów",
apteka,AKIM Spółka z ograniczoną odpowiedzialnością,"Zamieniecka 88, 04-158 Warszawa",
apteka,"FARMA S.C. BOGUSŁAW TUSZYŃSKI, MONIKA TUSZYŃSKA","R. Traugutta 30, 05-825 Grodzisk Mazowiecki",1405044
apteka,R. Marek i Wspólnicy Spółka komandytowa,"Słowicza 1G, 05-807 Podkowa Leśna",1405021
apteka,VITAL CENTRUM Sp. z o.o.,"Kolejowa 7, 24-150 Nałęczów",
